codigo_curso,periodo_academico,semestre_pensum,area_academica,tipo_curso_configurado,requiere_laboratorio,componente_practico,curso_obligatorio,curso_base,cantidad_cursos_dependientes,nivel_bloqueo_curricular,cohorte_ingreso,zona_ordinaria,cupo_ofertado_oferta,tasa_ocupacion_cupo,curso_abierto_periodo_siguiente,curso_abierto_siguiente_periodo,necesito_recuperacion,perdida_definitiva,riesgo_retraso_potencial,riesgo_retraso_potencial_amplio
119,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,0,bajo,2024,52.0,20,0.45,False,False,True,True,False,True
119,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,0,bajo,2024,61.0,20,0.3,False,False,False,False,False,False
119,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,0,bajo,2024,39.0,20,0.3,False,False,True,True,False,True
119,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,0,bajo,2024,63.0,20,0.3,False,False,False,False,False,False
119,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,0,bajo,2024,43.0,20,0.3,False,False,False,False,False,False
119,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,0,bajo,2024,58.0,20,0.3,False,False,False,False,False,False
119,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,0,bajo,2024,38.0,20,0.3,False,False,False,True,False,True
119,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,0,bajo,2024,40.0,20,0.25,False,False,False,True,False,True
119,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,0,bajo,2024,46.0,20,0.25,False,False,False,False,False,False
119,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,0,bajo,2024,44.0,20,0.25,False,False,False,False,False,False
119,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,0,bajo,2024,59.0,20,0.25,False,False,False,False,False,False
119,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,No,0,bajo,2024,43.0,20,0.25,False,False,True,True,False,True
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,64.0,45,0.6222222222222222,True,True,False,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,52.0,45,0.6222222222222222,True,True,True,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,52.0,45,0.6222222222222222,True,True,True,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,49.0,45,0.6222222222222222,True,True,False,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,54.0,45,0.6222222222222222,True,True,False,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,43.0,45,0.6222222222222222,True,True,True,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,47.0,45,0.6222222222222222,True,True,False,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,64.0,45,0.6222222222222222,True,True,False,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,46.0,45,0.6222222222222222,True,True,False,True,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,38.0,45,0.6222222222222222,True,True,False,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,46.0,45,0.6222222222222222,True,True,False,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,59.0,45,0.6222222222222222,True,True,False,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,35.0,45,0.6222222222222222,True,True,True,True,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,66.0,45,0.6222222222222222,True,True,False,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,64.0,45,0.6222222222222222,True,True,False,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,36.0,45,0.6222222222222222,True,True,False,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,42.0,45,0.6222222222222222,True,True,False,True,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,45.0,45,0.6222222222222222,True,True,False,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,34.0,45,0.6222222222222222,True,True,True,True,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,57.0,45,0.6222222222222222,True,True,False,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,35.0,45,0.6222222222222222,True,True,False,True,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,44.0,45,0.6222222222222222,True,True,True,True,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,40.0,45,0.6222222222222222,True,True,True,True,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,56.0,45,0.6222222222222222,True,True,False,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,43.0,45,0.6222222222222222,True,True,False,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,46.0,20,0.7,True,True,False,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,45.0,20,0.7,True,True,False,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,46.0,20,0.7,True,True,False,True,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,31.0,20,0.7,True,True,False,True,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,42.0,20,0.7,True,True,False,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,46.0,20,0.7,True,True,True,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,37.0,20,0.7,True,True,False,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,43.0,20,0.7,True,True,False,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,45.0,20,0.7,True,True,False,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,32.0,20,0.7,True,True,False,True,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,57.0,20,0.7,True,True,False,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,50.0,20,0.7,True,True,False,False,False,False
146,S1,3,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,No,1,medio,2023,37.0,20,0.7,True,True,False,True,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,54.0,45,0.6222222222222222,True,True,False,False,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,50.0,45,0.6222222222222222,True,True,False,False,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,57.0,45,0.6222222222222222,True,True,False,False,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,55.0,45,0.6222222222222222,True,True,False,False,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,37.0,45,0.6222222222222222,True,True,True,True,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,51.0,45,0.6222222222222222,True,True,False,False,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,40.0,45,0.6222222222222222,True,True,True,False,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,57.0,45,0.6222222222222222,True,True,False,False,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,60.0,45,0.6222222222222222,True,True,False,False,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,36.0,45,0.6222222222222222,True,True,False,True,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,35.0,45,0.6222222222222222,True,True,True,True,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,41.0,45,0.6222222222222222,True,True,True,True,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,63.0,45,0.6222222222222222,True,True,False,False,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,54.0,45,0.6222222222222222,True,True,False,True,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,39.0,45,0.6222222222222222,True,True,True,False,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,66.0,45,0.6222222222222222,True,True,False,False,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,66.0,45,0.6222222222222222,True,True,False,False,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,31.0,45,0.6222222222222222,True,True,True,False,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,35.0,45,0.6222222222222222,True,True,False,True,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,52.0,45,0.6222222222222222,True,True,True,True,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,55.0,45,0.6222222222222222,True,True,False,False,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,46.0,45,0.6222222222222222,True,True,False,False,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,57.0,45,0.6222222222222222,True,True,False,False,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,50.0,45,0.6222222222222222,True,True,False,False,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,39.0,20,0.6,True,True,False,False,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,44.0,20,0.6,True,True,True,True,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,32.0,20,0.6,True,True,False,True,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,32.0,20,0.6,True,True,True,False,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,42.0,20,0.6,True,True,True,True,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2022,33.0,20,0.6,True,True,False,True,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,54.0,20,0.6,True,True,False,False,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,66.0,20,0.6,True,True,False,False,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,39.0,20,0.6,True,True,False,False,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,39.0,20,0.6,True,True,False,False,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,39.0,20,0.6,True,True,False,False,False,False
147,S1,4,Ciencias Basicas y Complementarias,teorico,Si,bajo,Si,Si,3,medio,2023,44.0,20,0.6,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,55.0,20,0.65,True,True,True,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,54.0,20,0.65,True,True,False,True,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,68.0,20,0.65,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,57.0,20,0.65,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,38.0,20,0.65,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,37.0,20,0.65,True,True,True,True,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,41.0,20,0.65,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,51.0,20,0.65,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,39.0,20,0.65,True,True,False,True,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,54.0,20,0.65,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,66.0,20,0.65,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,60.0,20,0.65,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,60.0,20,0.4,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,61.0,20,0.4,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,50.0,20,0.4,True,True,True,True,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,36.0,20,0.4,True,True,True,True,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,43.0,20,0.4,True,True,True,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,56.0,20,0.4,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,45.0,20,0.4,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,55.0,20,0.4,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,47.0,45,0.8666666666666667,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,33.0,45,0.8666666666666667,True,True,False,True,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,41.0,45,0.8666666666666667,True,True,True,True,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,63.0,45,0.8666666666666667,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,40.0,45,0.8666666666666667,True,True,True,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,54.0,45,0.8666666666666667,True,True,True,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,31.0,45,0.8666666666666667,True,True,False,True,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,54.0,45,0.8666666666666667,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,48.0,45,0.8666666666666667,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,50.0,45,0.8666666666666667,True,True,True,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,68.0,45,0.8666666666666667,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,63.0,45,0.8666666666666667,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,64.0,45,0.8666666666666667,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,57.0,45,0.8666666666666667,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,36.0,45,0.8666666666666667,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,48.0,45,0.8666666666666667,True,True,True,True,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,41.0,45,0.8666666666666667,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,42.0,45,0.8666666666666667,True,True,True,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,51.0,45,0.8666666666666667,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,48.0,45,0.8666666666666667,True,True,True,True,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,61.0,45,0.8666666666666667,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,49.0,45,0.8666666666666667,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,48.0,45,0.8666666666666667,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,42.0,45,0.8666666666666667,True,True,True,True,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,64.0,45,0.8666666666666667,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,55.0,45,0.8666666666666667,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,60.0,45,0.8666666666666667,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,46.0,45,0.8666666666666667,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,38.0,45,0.8666666666666667,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,49.0,45,0.8666666666666667,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,63.0,45,0.8666666666666667,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,37.0,45,0.8666666666666667,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,41.0,45,0.8666666666666667,True,True,False,True,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,34.0,45,0.8666666666666667,True,True,True,True,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,48.0,45,0.8666666666666667,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,36.0,45,0.8666666666666667,True,True,True,True,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,68.0,20,0.15,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,45.0,20,0.15,True,True,True,True,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,56.0,20,0.15,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,55.0,30,0.7333333333333333,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,52.0,30,0.7333333333333333,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,54.0,30,0.7333333333333333,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,38.0,30,0.7333333333333333,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,44.0,30,0.7333333333333333,True,True,True,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,40.0,30,0.7333333333333333,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,46.0,30,0.7333333333333333,True,True,True,True,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,50.0,30,0.7333333333333333,True,True,True,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,47.0,30,0.7333333333333333,True,True,False,True,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,50.0,30,0.7333333333333333,True,True,False,True,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,60.0,30,0.7333333333333333,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,37.0,30,0.7333333333333333,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,44.0,30,0.7333333333333333,True,True,False,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,34.0,30,0.7333333333333333,True,True,True,False,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,37.0,30,0.7333333333333333,True,True,False,True,False,False
169,S1,1,Ciencias Basicas y Complementarias,teorico,No,bajo,Si,Si,2,medio,2024,52.0,30,0.7333333333333333,True,True,False,True,False,False
