estudiante_id_ofuscado,anio_academico,periodo_inscripcion,codigo_carrera,nombre_carrera,pensum,cohorte_ingreso
33d3602a-b2e5-5e74-b015-aef7204523f1,2024,S1,58,Ciencias y Sistemas,2016-58,2024
3513277f-67b8-5015-9843-e138ce7821cd,2024,S1,58,Ciencias y Sistemas,2016-58,2024
3678d8f5-f11c-5323-ad36-aab7f6b19119,2024,S1,58,Ciencias y Sistemas,2016-58,2024
378bc465-cae2-5579-8861-ca717c0ef31c,2024,S1,58,Ciencias y Sistemas,2016-58,2024
37cf6f59-cc69-576b-ba66-c5cf8fe772c3,2024,S1,58,Ciencias y Sistemas,2016-58,2024
3bddbee5-05a1-5c39-ac75-9157f041902e,2024,S1,58,Ciencias y Sistemas,2016-58,2024
3d0a4f10-ddc8-5c1d-9130-52080699b517,2024,S1,58,Ciencias y Sistemas,2016-58,2024
3de5d6a3-404d-592b-bd1d-e16220feabe5,2024,S1,58,Ciencias y Sistemas,2016-58,2024
3e703abf-7a8c-5481-8fa7-6bc889902317,2024,S1,58,Ciencias y Sistemas,2016-58,2024
3ed23438-77d4-550f-ad5f-cc6bcf90ec02,2024,S1,58,Ciencias y Sistemas,2016-58,2024
4051bf55-d9ef-5c45-94d7-34fa1dad5078,2024,S1,58,Ciencias y Sistemas,2016-58,2024
41833e6f-ff9c-5e3d-8bc1-bf5c5abc3959,2024,S1,58,Ciencias y Sistemas,2016-58,2024
4190cb8b-4ab0-546e-bcd5-ebd18861cbf2,2024,S1,58,Ciencias y Sistemas,2016-58,2024
421e5b33-6bf8-5c14-a03b-3a4e6da333e6,2024,S1,58,Ciencias y Sistemas,2016-58,2024
423e74d0-11dd-5a3f-8ce1-5ef8d9ab9064,2024,S1,58,Ciencias y Sistemas,2016-58,2024
44265d66-98f6-5e01-98b4-22e7f68180a9,2024,S1,58,Ciencias y Sistemas,2016-58,2024
47413417-88fb-5b3e-957d-208714a3e40a,2024,S1,58,Ciencias y Sistemas,2016-58,2024
496acb28-ec74-5afd-ad47-b5e79d157dbe,2024,S1,58,Ciencias y Sistemas,2016-58,2024
4a2ce805-bcd0-5f19-ab09-687335d8db6b,2024,S1,58,Ciencias y Sistemas,2016-58,2024
4ace62b5-4832-525a-8d5d-71bdbe79aa5d,2024,S1,58,Ciencias y Sistemas,2016-58,2024
4ca64fe3-739c-5549-9021-88056df3ce2c,2024,S1,58,Ciencias y Sistemas,2016-58,2024
4d21cea1-ac04-5543-86ff-a481632efb1e,2024,S1,58,Ciencias y Sistemas,2016-58,2024
5010db5c-18ea-546b-b351-b9d46655e790,2024,S1,58,Ciencias y Sistemas,2016-58,2024
50cd2e0b-10ff-5209-836b-c75477a9725b,2024,S1,58,Ciencias y Sistemas,2016-58,2024
515cd66c-ea70-5052-a873-774d8dac953d,2024,S1,58,Ciencias y Sistemas,2016-58,2024
54a8344b-f5b6-57d7-bf33-011f650d4236,2024,S1,58,Ciencias y Sistemas,2016-58,2024
54efacbd-8d05-5312-8217-122e8f73fddc,2024,S1,58,Ciencias y Sistemas,2016-58,2024
56ed1545-fc8b-541e-9773-3c5f0bc2bf3b,2024,S1,58,Ciencias y Sistemas,2016-58,2024
5814899b-920c-5074-a7c7-7511abd951ba,2024,S1,58,Ciencias y Sistemas,2016-58,2024
584ca980-7215-5ebe-bd2d-639aa11fa8a6,2024,S1,58,Ciencias y Sistemas,2016-58,2024
590a15b3-d7a2-52b9-ab96-bf974ee42530,2024,S1,58,Ciencias y Sistemas,2016-58,2024
59fa1784-d7c1-543c-9d6d-14e13774fe1a,2024,S1,58,Ciencias y Sistemas,2016-58,2024
5a4dd046-dd91-5381-90c2-a900c4c37cbb,2024,S1,58,Ciencias y Sistemas,2016-58,2024
5c937f46-19cc-56ec-bd5e-bec0181f8b45,2024,S1,58,Ciencias y Sistemas,2016-58,2024
5d95c06a-fef3-5ae3-916c-3141bbd59760,2024,S1,58,Ciencias y Sistemas,2016-58,2024
5f88dc9a-1680-52ba-95d3-277b3d08cd6a,2024,S1,58,Ciencias y Sistemas,2016-58,2024
61c7e1ff-5e5c-5001-8567-a3771ff133dd,2024,S1,58,Ciencias y Sistemas,2016-58,2024
6327d4a3-6104-565e-b692-b3e8408fe538,2024,S1,58,Ciencias y Sistemas,2016-58,2024
63b57290-7942-50f2-9869-50904d311a85,2024,S1,58,Ciencias y Sistemas,2016-58,2024
64ceec45-794c-5ee0-8ef2-30c3d622ab0f,2024,S1,58,Ciencias y Sistemas,2016-58,2024
666af2be-87f6-5662-975b-441feb776cf0,2024,S1,58,Ciencias y Sistemas,2016-58,2024
66d6c08a-7bbd-5231-8022-3bd6f157ebc0,2024,S1,58,Ciencias y Sistemas,2016-58,2024
671fcbd0-25c4-532a-afda-0a6d10e90dd4,2024,S1,58,Ciencias y Sistemas,2016-58,2024
67414565-08f4-5f9f-b76b-b069d2a06f0f,2024,S1,58,Ciencias y Sistemas,2016-58,2024
682590a1-8178-5261-b1a8-d0e0130255a2,2024,S1,58,Ciencias y Sistemas,2016-58,2024
690c8f5e-bfea-5f1d-bd3a-737d48c6bcbd,2024,S1,58,Ciencias y Sistemas,2016-58,2024
6a5add93-63e2-56da-ad52-61e4a59b33d7,2024,S1,58,Ciencias y Sistemas,2016-58,2024
6b1b007f-3d94-50d2-95ae-a23cf0fd1801,2024,S1,58,Ciencias y Sistemas,2016-58,2024
6ec54b76-7dc1-5765-b816-5a329a6432e2,2024,S1,58,Ciencias y Sistemas,2016-58,2024
72e11633-3227-57e3-b469-86f635587704,2024,S1,58,Ciencias y Sistemas,2016-58,2024
73b10026-ae9f-549d-9df0-f12a55fe95f5,2024,S1,58,Ciencias y Sistemas,2016-58,2024
76c382db-d59f-56da-9b78-fa2341e8a839,2024,S1,58,Ciencias y Sistemas,2016-58,2024
7736aed7-1f28-53e1-8433-c7a89c6e4992,2024,S1,58,Ciencias y Sistemas,2016-58,2024
77ba4949-674f-5d40-b7e3-d0faee92880d,2024,S1,58,Ciencias y Sistemas,2016-58,2024
799bdc38-e9f5-5892-b852-bcb64e6e021b,2024,S1,58,Ciencias y Sistemas,2016-58,2024
79e7db35-50f0-5599-a41c-31b243f13720,2024,S1,58,Ciencias y Sistemas,2016-58,2024
79f7bd09-d805-5ce8-ab92-7f3812865478,2024,S1,58,Ciencias y Sistemas,2016-58,2024
7b4bccb3-17ad-55f8-999a-2445c85928a1,2024,S1,58,Ciencias y Sistemas,2016-58,2024
7e3bdd97-4da0-5cd5-b823-7a9e26bc38c5,2024,S1,58,Ciencias y Sistemas,2016-58,2024
81104a59-2b4e-542a-8a88-6b95928606f2,2024,S1,58,Ciencias y Sistemas,2016-58,2024
81de0be7-e4bd-5700-bd1f-64854b46c475,2024,S1,58,Ciencias y Sistemas,2016-58,2024
82c26a79-1d7f-541f-a528-1fa65eacb07f,2024,S1,58,Ciencias y Sistemas,2016-58,2024
8330ae23-4728-57d3-9192-77a20abbdca7,2024,S1,58,Ciencias y Sistemas,2016-58,2024
84dddfd9-5b3a-5af3-9cc7-78c192097158,2024,S1,58,Ciencias y Sistemas,2016-58,2024
86ca5350-2e17-5b7e-a919-5fd3d68be21f,2024,S1,58,Ciencias y Sistemas,2016-58,2024
88a82b73-03f1-51b9-8e54-86fd323e5b2f,2024,S1,58,Ciencias y Sistemas,2016-58,2024
88ac2e8a-94a5-5041-b4e6-f6e5d388a4da,2024,S1,58,Ciencias y Sistemas,2016-58,2024
892d453e-ad59-5c86-bc3e-bdd521dd397b,2024,S1,58,Ciencias y Sistemas,2016-58,2024
898ef159-1bc5-50f4-a839-8a6328ead4e2,2024,S1,58,Ciencias y Sistemas,2016-58,2024
8c52812b-9b12-5e6a-8874-64d21817846a,2024,S1,58,Ciencias y Sistemas,2016-58,2024
8c6b782d-1004-5643-8e93-3a5fca01dcd3,2024,S1,58,Ciencias y Sistemas,2016-58,2024
8cd78b9b-ec67-5cc2-a2e0-f9086c2a104e,2024,S1,58,Ciencias y Sistemas,2016-58,2024
91743045-3b39-5cd8-b8b9-bf08f8d5885d,2024,S1,58,Ciencias y Sistemas,2016-58,2024
92fcb7e2-aae7-5aa4-81b8-b92b825fe8a7,2024,S1,58,Ciencias y Sistemas,2016-58,2024
977f0c1c-e388-5fbf-be24-31a4cebf45d1,2024,S1,58,Ciencias y Sistemas,2016-58,2024
978d05a1-a5a9-5ba4-9e3c-f3840d820cc0,2024,S1,58,Ciencias y Sistemas,2016-58,2024
9b21c50e-3681-517b-af9a-5d043499cb27,2024,S1,58,Ciencias y Sistemas,2016-58,2024
9d33fef8-5e8a-5846-9347-224ddf41678a,2024,S1,58,Ciencias y Sistemas,2016-58,2024
9e77d389-c711-5374-8ab7-a5ef908fb2a5,2024,S1,58,Ciencias y Sistemas,2016-58,2024
9ffa6583-b745-5ab4-b96f-0cb448667369,2024,S1,58,Ciencias y Sistemas,2016-58,2024
a2047dfe-7072-5573-86cf-cf4ca53db0fa,2024,S1,58,Ciencias y Sistemas,2016-58,2024
a3861666-b560-52ec-9759-10a1eb4d3847,2024,S1,58,Ciencias y Sistemas,2016-58,2024
a531dcbb-f49d-5195-8ee1-330009237354,2024,S1,58,Ciencias y Sistemas,2016-58,2024
a8b2948e-db2a-550f-8291-7bf443e650f9,2024,S1,58,Ciencias y Sistemas,2016-58,2024
a97bb513-eef4-547a-a146-e227965cdee2,2024,S1,58,Ciencias y Sistemas,2016-58,2024
aa0e548f-62ee-554b-83fc-7eb4613cf4ff,2024,S1,58,Ciencias y Sistemas,2016-58,2024
aa8813f5-0192-5963-bd3d-2626ed41657a,2024,S1,58,Ciencias y Sistemas,2016-58,2024
ad10f604-2695-5bb8-9b2b-5740bf0e649d,2024,S1,58,Ciencias y Sistemas,2016-58,2024
b2cb3fc9-c25c-563b-8ade-24efbcb82119,2024,S1,58,Ciencias y Sistemas,2016-58,2024
b39a108c-b4ee-5874-8b0c-d7dcd496f75d,2024,S1,58,Ciencias y Sistemas,2016-58,2024
b481fb0d-4c7d-5dbf-8e5a-85fcf4533ba4,2024,S1,58,Ciencias y Sistemas,2016-58,2024
b48cf04d-3355-5979-a671-d15244b9f856,2024,S1,58,Ciencias y Sistemas,2016-58,2024
b4d9082e-1db4-5faf-906f-1ae369f92be4,2024,S1,58,Ciencias y Sistemas,2016-58,2024
b73c830f-c8ef-567b-bcb4-081b76752502,2024,S1,58,Ciencias y Sistemas,2016-58,2024
b91bfdc4-f835-5a86-8106-fce8775833f0,2024,S1,58,Ciencias y Sistemas,2016-58,2024
b92068f4-3013-587a-8e70-ce58bab62301,2024,S1,58,Ciencias y Sistemas,2016-58,2024
bad1322f-2133-549a-a69d-feb9f4347a58,2024,S1,58,Ciencias y Sistemas,2016-58,2024
bb6f73d6-26af-56f4-8416-97e3fd8fba7a,2024,S1,58,Ciencias y Sistemas,2016-58,2024
bc81ba4d-c2d3-5069-aa38-750cf904b140,2024,S1,58,Ciencias y Sistemas,2016-58,2024
bd1c4b12-6c8c-5a45-8625-5e8fbbaa33f2,2024,S1,58,Ciencias y Sistemas,2016-58,2024
bd6823c1-6617-541e-b44d-2de09a66e52e,2024,S1,58,Ciencias y Sistemas,2016-58,2024
be1fcbec-38cc-5bd7-8f2d-eb697f760369,2024,S1,58,Ciencias y Sistemas,2016-58,2024
be370c13-7be9-54a5-89bb-4bdce7fb2e43,2024,S1,58,Ciencias y Sistemas,2016-58,2024
bfe5ef19-d0c8-5540-803a-a9fd11a6409a,2024,S1,58,Ciencias y Sistemas,2016-58,2024
c196e189-9bf9-5874-954e-a0324df04e81,2024,S1,58,Ciencias y Sistemas,2016-58,2024
c22564cf-cae3-58e7-b34e-1ee6d3c9993a,2024,S1,58,Ciencias y Sistemas,2016-58,2024
c236c9a7-ebb8-5bdd-9717-5b80d6074b31,2024,S1,58,Ciencias y Sistemas,2016-58,2024
c4cf05e9-8e3a-56f4-b1f2-38881baed5d0,2024,S1,58,Ciencias y Sistemas,2016-58,2024
c51f9510-af9e-5a2e-8d05-9db91cfc5948,2024,S1,58,Ciencias y Sistemas,2016-58,2024
c9be5db4-4388-5e6e-bdb4-3792752de6b4,2024,S1,58,Ciencias y Sistemas,2016-58,2024
cea4473d-52f7-5d4c-a6ca-fac54542b285,2024,S1,58,Ciencias y Sistemas,2016-58,2024
cf443787-1a74-5a5e-bff3-2ef5575818ac,2024,S1,58,Ciencias y Sistemas,2016-58,2024
d11c046e-c9c2-5193-9cc1-77492c5d1264,2024,S1,58,Ciencias y Sistemas,2016-58,2024
d1be5647-fdd8-53fe-8b3c-64441ddd5977,2024,S1,58,Ciencias y Sistemas,2016-58,2024
d249646d-3649-5026-b0d5-4d07c1c3188b,2024,S1,58,Ciencias y Sistemas,2016-58,2024
d2f58abe-3bd7-5f07-9c7e-3a449807463d,2024,S1,58,Ciencias y Sistemas,2016-58,2024
d31f1530-eb29-5bdd-b1a8-a3ae4c08702f,2024,S1,58,Ciencias y Sistemas,2016-58,2024
d3fc7fce-8bb1-5b8f-a4d5-58e2ef066b24,2024,S1,58,Ciencias y Sistemas,2016-58,2024
d4f8b688-70f3-5128-9500-2a45103ce45b,2024,S1,58,Ciencias y Sistemas,2016-58,2024
d6d03fe5-9685-5915-b023-7244e7e5d506,2024,S1,58,Ciencias y Sistemas,2016-58,2024
d79beb1a-7cf0-5775-9371-58bfa0b31898,2024,S1,58,Ciencias y Sistemas,2016-58,2024
da0c1c2d-eae2-57b8-b466-96a10f60d443,2024,S1,58,Ciencias y Sistemas,2016-58,2024
dc7a4a7d-204c-510b-8a49-6ce8ff399651,2024,S1,58,Ciencias y Sistemas,2016-58,2024
dda7d84e-c79a-5f19-b8d1-4090f3239620,2024,S1,58,Ciencias y Sistemas,2016-58,2024
df0bf56a-77fe-508c-a55e-34d29c2f924e,2024,S1,58,Ciencias y Sistemas,2016-58,2024
e1e5ddb0-f781-58a0-8ee3-0398d09b2498,2024,S1,58,Ciencias y Sistemas,2016-58,2024
e3139aa2-e1cb-5e06-8ef2-3c1807aa2572,2024,S1,58,Ciencias y Sistemas,2016-58,2024
e3bc81de-b8d3-5624-bc8b-61e4451515d1,2024,S1,58,Ciencias y Sistemas,2016-58,2024
e42d7ce0-3048-53ab-8d1d-178e47c9bc3e,2024,S1,58,Ciencias y Sistemas,2016-58,2024
e47c32f0-0c28-5157-bc7c-72d90ae601f8,2024,S1,58,Ciencias y Sistemas,2016-58,2024
e6e9156d-7483-53bd-b81b-65242bc99cc1,2024,S1,58,Ciencias y Sistemas,2016-58,2024
e7a0dea3-1160-5442-9abe-2892ffc9696e,2024,S1,58,Ciencias y Sistemas,2016-58,2024
e7da69d3-57e7-59a4-922d-a24220d927f7,2024,S1,58,Ciencias y Sistemas,2016-58,2024
e900eff1-a3f4-5be4-86dd-49f64721fc82,2024,S1,58,Ciencias y Sistemas,2016-58,2024
ed913d33-9a4a-5cda-a123-31a39a3a328e,2024,S1,58,Ciencias y Sistemas,2016-58,2024
f02dd2cb-e888-5bf5-ba3e-f4b7b438b68a,2024,S1,58,Ciencias y Sistemas,2016-58,2024
f1655cb7-00bc-5455-9379-254358e903cf,2024,S1,58,Ciencias y Sistemas,2016-58,2024
f1bca5fd-d3c7-5b2e-a90e-fbbf75fbcb41,2024,S1,58,Ciencias y Sistemas,2016-58,2024
f23552cd-6876-5561-b470-73e7c5e2bebe,2024,S1,58,Ciencias y Sistemas,2016-58,2024
f2460c68-01ff-5d83-9a1a-787679bb79e7,2024,S1,58,Ciencias y Sistemas,2016-58,2024
f38571e3-0dd7-56c0-9003-d327dcd76739,2024,S1,58,Ciencias y Sistemas,2016-58,2024
f40eeb46-bad9-5029-91f9-439aa0d47666,2024,S1,58,Ciencias y Sistemas,2016-58,2024
f52fddd3-e36f-5a82-a378-727e37fe4596,2024,S1,58,Ciencias y Sistemas,2016-58,2024
f6488969-c04b-5ddd-960d-f87b5e1b214f,2024,S1,58,Ciencias y Sistemas,2016-58,2024
f75c73c4-4353-55c2-b404-dd551be115aa,2024,S1,58,Ciencias y Sistemas,2016-58,2024
fb399764-8cce-535f-a2de-db636fb7aac4,2024,S1,58,Ciencias y Sistemas,2016-58,2024
fc57b469-8570-5031-b6b6-027ecfb0f9a7,2024,S1,58,Ciencias y Sistemas,2016-58,2024
fc8f1dd9-0500-5ce4-9533-7c16115f0457,2024,S1,58,Ciencias y Sistemas,2016-58,2024
ff12ec30-7918-541b-8167-6fda67f57e81,2024,S1,58,Ciencias y Sistemas,2016-58,2024
ff9481f2-af23-5a24-9813-859e9c577ab6,2024,S1,58,Ciencias y Sistemas,2016-58,2024
