antecedente,consecuente,tamano_antecedente,tamano_consecuente,soporte,confianza,lift,soporte_antecedente,soporte_consecuente,leverage,consecuente_relevante
sin_recuperacion + zona_alta,sin_riesgo_retraso,2,1,0.24284666177549524,0.9910179640718564,1.1669611101770543,0.2450476889214967,0.8492296404988995,0.03474490100760644,False
no_requiere_laboratorio + periodo_s1,ocupacion_media,2,1,0.2681584739545121,0.7727272727272727,1.166364643108829,0.34702861335289803,0.6625091709464417,0.03824883502739035,False
ocupacion_baja + sin_recuperacion,area_ciencias_basicas_y_complementarias,2,1,0.16837857666911224,0.7285714285714285,1.1662276654643067,0.23110785033015407,0.6247248716067498,0.023999754544294788,False
bloqueo_medio + curso_base,ocupacion_media,2,1,0.28539985326485695,0.7725918570009931,1.1661602448420305,0.3694057226705796,0.6625091709464417,0.040665174195500114,False
bloqueo_medio + zona_alta,sin_riesgo_retraso,2,1,0.14783565663976522,0.9901719901719902,1.1659649439347064,0.14930300807043287,0.8492296404988995,0.02104311677070722,False
periodo_s1 + zona_alta,sin_riesgo_retraso,2,1,0.1107850330154072,0.9901639344262295,1.1659554579895903,0.11188554658840792,0.8492296404988995,0.01576851050911067,False
curso_obligatorio + zona_alta,sin_riesgo_retraso,2,1,0.2157006603081438,0.98989898989899,1.1656434757946637,0.21790168745414526,0.8492296404988995,0.030652088607356465,False
ocupacion_baja + zona_alta,sin_riesgo_retraso,2,1,0.07079970652971386,0.9897435897435898,1.165460486238024,0.07153338224504768,0.8492296404988995,0.010051438042081653,False
bloqueo_medio + semestre_1,no_requiere_laboratorio,2,1,0.10895084372707263,0.8684210526315789,1.1650176129299625,0.12545854732208364,0.7454145267791636,0.01543222004458035,False
curso_base + sin_riesgo_retraso,ocupacion_media,2,1,0.4027879677182685,0.7716092761770906,1.1646771245065055,0.5220102714600147,0.6625091709464417,0.05695137554776725,False
curso_no_base + zona_alta,sin_riesgo_retraso,2,1,0.09941305942773294,0.989051094890511,1.1646450473743124,0.10051357300073367,0.8492296404988995,0.01405395396306,False
curso_base + zona_alta,ocupacion_media,2,1,0.11151870873074102,0.7715736040609138,1.164623280548201,0.144534115920763,0.6625091709464417,0.015763531418599416,False
curso_obligatorio + ocupacion_baja,bloqueo_medio,2,1,0.1533382245047689,0.6966666666666667,1.1629597877117779,0.22010271460014674,0.599046221570066,0.021486524966236376,False
ocupacion_media + zona_media,curso_base,2,1,0.25862068965517243,0.7208588957055215,1.1627581950847643,0.3587674247982392,0.6199559794570799,0.036200679417085796,False
bloqueo_alto + zona_alta,sin_riesgo_retraso,2,1,0.05612619222303742,0.9870967741935484,1.162343760886226,0.05685986793837124,0.8492296404988995,0.007839107014919508,False
curso_base + ocupacion_media,no_requiere_laboratorio,2,1,0.4016874541452678,0.8662974683544304,1.1621687493770558,0.46368305209097577,0.7454145267791636,0.05605137129535481,False
curso_obligatorio + riesgo_retraso,bloqueo_medio,2,1,0.1012472487160675,0.6952141057934508,1.1605349984035191,0.14563462949376377,0.599046221570066,0.014005374188071809,False
abierto_siguiente + aprobo,ocupacion_media,2,1,0.21460014673514308,0.768725361366623,1.160324105805877,0.2791636096845194,0.6625091709464417,0.029651695124636085,False
no_abierto_siguiente + recuperacion,zona_media,2,1,0.08584005869405723,0.6273458445040214,1.1602067653446149,0.1368305209097579,0.5407190022010272,0.011853195957086143,False
no_requiere_laboratorio + semestre_1,curso_base,2,1,0.09574468085106383,0.71900826446281,1.1597730940388284,0.13316214233308876,0.6199559794570799,0.013190014474350698,False
aprobo + requiere_laboratorio,bloqueo_medio,2,1,0.11518708730741012,0.6946902654867256,1.1596605411615517,0.16581071166544387,0.599046221570066,0.015858806988382296,False
no_abierto_siguiente + zona_alta,sin_riesgo_retraso,2,1,0.14123257520176083,0.9846547314578006,1.1594681632630515,0.14343360234776228,0.8492296404988995,0.019424508644508565,False
ocupacion_baja + sin_riesgo_retraso,area_ciencias_basicas_y_complementarias,2,1,0.17828319882611884,0.7242921013412816,1.1593777265157568,0.24614820249449743,0.6247248716067498,0.02450829462651169,False
curso_no_base + periodo_s1,area_ciencias_basicas_y_complementarias,2,1,0.13316214233308876,0.7231075697211155,1.1574816412564655,0.18415260454878943,0.6247248716067498,0.01811743010029772,False
abierto_siguiente + zona_media,ocupacion_media,2,1,0.16397652237710933,0.7667238421955404,1.157302986614088,0.21386647101980924,0.6625091709464417,0.022288023968534326,False
area_ciencias_de_la_computacion + sin_recuperacion,bloqueo_medio,2,1,0.06052824651504035,0.6932773109243697,1.1573018674708095,0.08730741012472487,0.599046221570066,0.00822707236475579,False
bloqueo_medio + periodo_s1,ocupacion_media,2,1,0.2090975788701394,0.7661290322580646,1.156405172721752,0.27292736610418195,0.6625091709464417,0.028280695823861862,False
area_metodologia_de_sistemas + curso_obligatorio,curso_base,2,1,0.0748349229640499,0.7157894736842105,1.1545811273746498,0.1045487894350697,0.6199559794570799,0.010019275808779246,False
abierto_siguiente + area_ciencias_basicas_y_complementarias,ocupacion_media,2,1,0.2776962582538518,0.7646464646464647,1.154167365795273,0.3631694790902421,0.6625091709464417,0.03709314774872441,False
bloqueo_medio + curso_base,no_requiere_laboratorio,2,1,0.3176815847395451,0.8599801390268124,1.1536938282416784,0.3694057226705796,0.7454145267791636,0.042321192785540085,False
ocupacion_media + perdio,curso_base,2,1,0.1375641966250917,0.7142857142857143,1.1521555367709215,0.19258987527512839,0.6199559794570799,0.018166951865382627,False
aprobo + curso_base,ocupacion_media,2,1,0.3261188554658841,0.7624356775300172,1.15083037483213,0.4277329420396185,0.6625091709464417,0.04274185864873409,False
abierto_siguiente,ocupacion_media,1,1,0.29897285399853263,0.7623947614593077,1.1507686155803283,0.3921496698459281,0.6625091709464417,0.03917010134198601,False
abierto_siguiente + sin_riesgo_retraso,ocupacion_media,2,1,0.29897285399853263,0.7623947614593077,1.1507686155803283,0.3921496698459281,0.6625091709464417,0.03917010134198601,False
curso_base + perdio,zona_media,2,1,0.11958914159941306,0.6221374045801527,1.1505743316726567,0.1922230374174615,0.5407190022010272,0.015650492606992555,False
aprobo + ocupacion_baja,sin_recuperacion,2,1,0.17718268525311812,0.9061913696060038,1.1505718088243904,0.19552457813646368,0.7876008804108584,0.023187355370877655,False
aprobo + ocupacion_baja,area_ciencias_basicas_y_complementarias,2,1,0.140498899486427,0.7185741088180112,1.1502249093587191,0.19552457813646368,0.6247248716067498,0.018349832514160794,False
periodo_s1 + semestre_7,no_requiere_laboratorio,2,1,0.05282465150403522,0.8571428571428571,1.1498875140607423,0.061628760088041086,0.7454145267791636,0.006885678467021462,False
aprobo + semestre_1,sin_recuperacion,2,1,0.09501100513573,0.9055944055944056,1.1498138563811597,0.10491562729273661,0.7876008804108584,0.012379364711113172,False
bloqueo_medio + riesgo_retraso,zona_media,2,1,0.06603081438004402,0.6206896551724138,1.1478968792401627,0.10638297872340426,0.5407190022010272,0.008507516273551764,False
ocupacion_baja,area_ciencias_basicas_y_complementarias,1,1,0.20322817314746883,0.7166882276843467,1.1472061706796999,0.2835656639765224,0.6247248716067498,0.026077650127653118,False
no_requiere_laboratorio + riesgo_retraso,curso_base,2,1,0.06052824651504035,0.7112068965517242,1.1471893491124263,0.0851063829787234,0.6199559794570799,0.007766035497416529,False
abierto_siguiente + no_requiere_laboratorio,ocupacion_media,2,1,0.24614820249449743,0.7599093997734994,1.1470171781741745,0.32391782831988264,0.6625091709464417,0.03154967059952016,False
requiere_laboratorio + zona_alta,sin_riesgo_retraso,2,1,0.05355832721936904,0.9733333333333333,1.1461367890568754,0.055025678650036686,0.8492296404988995,0.006828889921190413,False
area_ciencias_basicas_y_complementarias + periodo_v1,bloqueo_medio,2,1,0.05612619222303742,0.6860986547085202,1.1453183911423306,0.0818048422597212,0.599046221570066,0.0071213105612161695,False
perdio + sin_recuperacion,zona_media,2,1,0.11555392516507704,0.618860510805501,1.1445140790066455,0.1867204695524578,0.5407190022010272,0.014590619178164774,False
abierto_siguiente + zona_alta,ocupacion_media,2,1,0.07703595011005136,0.7581227436823105,1.1443203761229115,0.10161408657373441,0.6625091709464417,0.009715685857606626,False
area_ciencias_basicas_y_complementarias + curso_obligatorio,bloqueo_medio,2,1,0.3532648569332355,0.6854092526690391,1.1441675583440296,0.5154071900220103,0.599046221570066,0.04451212718050518,False
perdio + periodo_s2,zona_media,2,1,0.06896551724137931,0.6184210526315789,1.143701349710776,0.11151870873074102,0.5407190022010272,0.008665232329746045,False
periodo_v1,no_requiere_laboratorio,1,1,0.07776962582538519,0.85140562248996,1.1421908104860388,0.09134262655906089,0.7454145267791636,0.009681505074096944,False
periodo_v1 + sin_recuperacion,no_requiere_laboratorio,2,1,0.07776962582538519,0.85140562248996,1.1421908104860388,0.09134262655906089,0.7454145267791636,0.009681505074096944,False
periodo_v1 + sin_riesgo_retraso,no_requiere_laboratorio,2,1,0.07776962582538519,0.85140562248996,1.1421908104860388,0.09134262655906089,0.7454145267791636,0.009681505074096944,False
curso_obligatorio + riesgo_retraso,zona_media,2,1,0.08987527512839324,0.6171284634760704,1.1413108490066268,0.14563462949376377,0.5407190022010272,0.011127863582609018,False
abierto_siguiente + zona_baja,ocupacion_media,2,1,0.05796038151137197,0.7559808612440191,1.1410873907813932,0.07666911225238444,0.6625091709464417,0.007166391515845076,False
ocupacion_baja + perdio,area_ciencias_basicas_y_complementarias,2,1,0.06272927366104182,0.7125,1.1405020551967118,0.0880410858400587,0.6247248716067498,0.0077278176134923104,False
semestre_4 + sin_riesgo_retraso,area_ciencias_basicas_y_complementarias,2,1,0.11261922230374175,0.7122969837587007,1.1401770861574974,0.15810711665443875,0.6247248716067498,0.013845774151684087,False
curso_no_obligatorio + zona_media,sin_riesgo_retraso,2,1,0.06603081438004402,0.967741935483871,1.139552706751202,0.06823184152604549,0.8492296404988995,0.008086312130302531,False
bloqueo_medio + perdio,zona_media,2,1,0.11005135730007337,0.6160164271047228,1.1392542607106337,0.17865003668378576,0.5407190022010272,0.013451887721239827,False
ocupacion_baja + periodo_s1,bloqueo_medio,2,1,0.06382978723404255,0.6823529411764706,1.1390655956197544,0.09354365370506236,0.599046221570066,0.007792814930166231,False
perdio + sin_riesgo_retraso,no_requiere_laboratorio,2,1,0.12949376375641966,0.8485576923076923,1.1383702112356147,0.15260454878943508,0.7454145267791636,0.015740116236195117,False
aprobo + curso_no_obligatorio,sin_recuperacion,2,1,0.07630227439471754,0.8965517241379312,1.1383325570563578,0.0851063829787234,0.7876008804108584,0.009272412232091298,False
riesgo_retraso + sin_recuperacion,zona_media,2,1,0.05575935436537051,0.6153846153846154,1.1380857948022127,0.09060895084372707,0.5407190022010272,0.006765372874668489,False
curso_no_obligatorio + ocupacion_baja,sin_recuperacion,2,1,0.05685986793837124,0.8959537572254336,1.1375733312512957,0.06346294937637564,0.7876008804108584,0.006876393136068047,False
ocupacion_media + sin_recuperacion,curso_base,2,1,0.3661041819515774,0.7048022598870056,1.13685855648046,0.5194424064563463,0.6199559794570799,0.04407275608539063,False
abierto_siguiente + zona_media,no_requiere_laboratorio,2,1,0.18121790168745414,0.8473413379073756,1.1367384287084183,0.21386647101980924,0.7454145267791636,0.021798727398293305,False
ocupacion_baja + zona_media,area_ciencias_basicas_y_complementarias,2,1,0.1078503301540719,0.7101449275362319,1.136732279779077,0.15187087307410124,0.6247248716067498,0.012972818472049008,False
no_abierto_siguiente + perdio,zona_media,2,1,0.11702127659574468,0.6146435452793835,1.1367152675926724,0.19038884812912693,0.5407190022010272,0.014074408605160266,False
curso_no_obligatorio + periodo_s1,sin_riesgo_retraso,2,1,0.050256786500366836,0.9647887323943661,1.1360751984911628,0.052090975788701394,0.8492296404988995,0.006019585858091071,False
ocupacion_media + sin_riesgo_retraso,curso_base,2,1,0.4027879677182685,0.7042976266837717,1.136044574165658,0.5719002201027146,0.6199559794570799,0.048235006612770526,False
bloqueo_medio + sin_riesgo_retraso,area_ciencias_basicas_y_complementarias,2,1,0.3495964783565664,0.7096053611317944,1.135868593332514,0.4926632428466618,0.6247248716067498,0.041817497223820554,False
curso_no_base + zona_media,area_ciencias_basicas_y_complementarias,2,1,0.13976522377109318,0.7094972067039107,1.1356954700380861,0.19699192956713132,0.6247248716067498,0.016699465864701155,False
curso_base + zona_media,ocupacion_media,2,1,0.25862068965517243,0.752401280683031,1.1356843251062805,0.3437270726338958,0.6625091709464417,0.030898351732642798,False
curso_base + sin_recuperacion,ocupacion_media,2,1,0.3661041819515774,0.7515060240963856,1.1343330131155853,0.4871606749816581,0.6625091709464417,0.04335576705177013,False
abierto_siguiente + zona_baja,bloqueo_medio,2,1,0.052090975788701394,0.6794258373205742,1.1341793218223424,0.07666911225238444,0.599046221570066,0.006162633782779238,False
abierto_siguiente + sin_recuperacion,ocupacion_media,2,1,0.23771093176815847,0.7508690614136733,1.133371573318756,0.3165810711665444,0.6625091709464417,0.027973068772274706,False
abierto_siguiente + periodo_v1,no_requiere_laboratorio,2,1,0.07373440939104915,0.8445378151260504,1.132977403559849,0.08730741012472487,0.7454145267791636,0.008654197588613008,False
periodo_s1 + semestre_4,sin_riesgo_retraso,2,1,0.06419662509170947,0.9615384615384616,1.132247881707925,0.06676449009537784,0.8492296404988995,0.007498241169919408,False
periodo_s2 + requiere_laboratorio,bloqueo_medio,2,1,0.07887013939838591,0.6782334384858044,1.1321888262782014,0.11628760088041086,0.599046221570066,0.009208491475527908,False
requiere_laboratorio,curso_obligatorio,1,1,0.2545854732208364,1.0,1.1320598006644518,0.2545854732208364,0.8833455612619222,0.0296985254894446,False
bloqueo_alto,curso_obligatorio,1,1,0.2505502567865004,1.0,1.1320598006644518,0.2505502567865004,0.8833455612619222,0.029227799581110464,False
bloqueo_alto + curso_base,curso_obligatorio,2,1,0.2505502567865004,1.0,1.1320598006644518,0.2505502567865004,0.8833455612619222,0.029227799581110464,False
semestre_3,curso_obligatorio,1,1,0.20616287600880412,1.0,1.1320598006644518,0.20616287600880412,0.8833455612619222,0.024049814589434976,False
bloqueo_alto + sin_riesgo_retraso,curso_obligatorio,2,1,0.20616287600880412,1.0,1.1320598006644518,0.20616287600880412,0.8833455612619222,0.024049814589434976,False
bloqueo_alto + sin_recuperacion,curso_obligatorio,2,1,0.19075568598679385,1.0,1.1320598006644518,0.19075568598679385,0.8833455612619222,0.022252497484886447,False
requiere_laboratorio + sin_recuperacion,curso_obligatorio,2,1,0.1896551724137931,1.0,1.1320598006644518,0.1896551724137931,0.8833455612619222,0.022124117691704415,False
requiere_laboratorio + sin_riesgo_retraso,curso_obligatorio,2,1,0.18892149669845928,1.0,1.1320598006644518,0.18892149669845928,0.8833455612619222,0.022038531162916375,False
no_abierto_siguiente + requiere_laboratorio,curso_obligatorio,2,1,0.1863536316947909,1.0,1.1320598006644518,0.1863536316947909,0.8833455612619222,0.02173897831215829,False
bloqueo_alto + ocupacion_media,curso_obligatorio,2,1,0.17828319882611884,1.0,1.1320598006644518,0.17828319882611884,0.8833455612619222,0.02079752649549002,False
bloqueo_alto + no_requiere_laboratorio,curso_obligatorio,2,1,0.1731474688187821,1.0,1.1320598006644518,0.1731474688187821,0.8833455612619222,0.020198420793973854,False
bloqueo_medio + requiere_laboratorio,curso_obligatorio,2,1,0.17204695524578137,1.0,1.1320598006644518,0.17204695524578137,0.8833455612619222,0.020070041000791822,False
aprobo + bloqueo_alto,curso_obligatorio,2,1,0.16874541452677916,1.0,1.1320598006644518,0.16874541452677916,0.8833455612619222,0.0196849016212457,False
semestre_3 + sin_riesgo_retraso,curso_obligatorio,2,1,0.16874541452677916,1.0,1.1320598006644518,0.16874541452677916,0.8833455612619222,0.0196849016212457,False
curso_base + semestre_3,curso_obligatorio,2,1,0.16617754952311078,1.0,1.1320598006644518,0.16617754952311078,0.8833455612619222,0.019385348770487615,False
aprobo + requiere_laboratorio,curso_obligatorio,2,1,0.16581071166544387,1.0,1.1320598006644518,0.16581071166544387,0.8833455612619222,0.019342555506093595,False
semestre_3 + sin_recuperacion,curso_obligatorio,2,1,0.1603081438004402,1.0,1.1320598006644518,0.1603081438004402,0.8833455612619222,0.018700656540183408,False
curso_base + semestre_4,curso_obligatorio,2,1,0.14930300807043287,1.0,1.1320598006644518,0.14930300807043287,0.8833455612619222,0.017416858608363034,False
ocupacion_media + requiere_laboratorio,curso_obligatorio,2,1,0.14306676449009537,1.0,1.1320598006644518,0.14306676449009537,0.8833455612619222,0.016689373113664835,False
aprobo + semestre_3,curso_obligatorio,2,1,0.13793103448275862,1.0,1.1320598006644518,0.13793103448275862,0.8833455612619222,0.016090267412148668,False
