itemset,tamano_itemset,soporte,conteo
curso_obligatorio + semestre_3 + sin_recuperacion,3,0.1603081438004402,437
aprobo + curso_base + periodo_s2,3,0.15994130594277328,436
area_ciencias_basicas_y_complementarias + bloqueo_medio + no_abierto_siguiente,3,0.1595744680851064,435
bloqueo_alto + ocupacion_media + sin_riesgo_retraso,3,0.1595744680851064,435
bloqueo_alto + no_requiere_laboratorio + sin_riesgo_retraso,3,0.15920763022743947,434
curso_no_base + curso_obligatorio + no_requiere_laboratorio,3,0.15920763022743947,434
aprobo + area_ciencias_basicas_y_complementarias + zona_alta,3,0.15884079236977255,433
aprobo + bloqueo_medio + periodo_s2,3,0.15884079236977255,433
area_ciencias_basicas_y_complementarias + ocupacion_media + periodo_s2,3,0.15884079236977255,433
abierto_siguiente + periodo_s1 + sin_riesgo_retraso,3,0.15847395451210564,432
curso_no_base + ocupacion_baja + sin_riesgo_retraso,3,0.15810711665443875,431
bloqueo_medio + curso_base + periodo_s1,3,0.15774027879677183,430
aprobo + no_requiere_laboratorio + ocupacion_baja,3,0.1573734409391049,429
area_ciencias_basicas_y_complementarias + no_requiere_laboratorio + ocupacion_baja,3,0.15700660308143802,428
curso_no_base + periodo_s1 + sin_riesgo_retraso,3,0.1566397652237711,427
curso_obligatorio + ocupacion_media + zona_alta,3,0.15443873807776962,421
requiere_laboratorio + sin_recuperacion + sin_riesgo_retraso,3,0.1537050623624358,419
area_ciencias_basicas_y_complementarias + curso_obligatorio + perdio,3,0.1533382245047689,418
bloqueo_medio + curso_obligatorio + ocupacion_baja,3,0.1533382245047689,418
curso_no_base + ocupacion_media + sin_recuperacion,3,0.1533382245047689,418
area_ciencias_basicas_y_complementarias + bloqueo_medio + periodo_s1,3,0.15297138664710197,417
no_abierto_siguiente + ocupacion_baja + sin_riesgo_retraso,3,0.15297138664710197,417
no_abierto_siguiente + ocupacion_baja + sin_recuperacion,3,0.15223771093176816,415
curso_base + periodo_s1 + zona_media,3,0.15187087307410124,414
aprobo + curso_obligatorio + ocupacion_baja,3,0.15113719735876743,412
no_abierto_siguiente + perdio + riesgo_retraso,3,0.15077035950110051,411
bloqueo_bajo + curso_no_base + sin_riesgo_retraso,3,0.1504035216434336,410
bloqueo_medio + ocupacion_baja + sin_recuperacion,3,0.1504035216434336,410
bloqueo_medio + ocupacion_media + periodo_s2,3,0.1496698459280998,408
area_ciencias_basicas_y_complementarias + bloqueo_medio + periodo_s2,3,0.14930300807043287,407
bloqueo_medio + sin_recuperacion + zona_alta,3,0.14930300807043287,407
curso_base + curso_obligatorio + semestre_4,3,0.14930300807043287,407
no_requiere_laboratorio + periodo_s2 + zona_media,3,0.14930300807043287,407
bloqueo_medio + ocupacion_baja + sin_riesgo_retraso,3,0.14893617021276595,406
no_abierto_siguiente + no_requiere_laboratorio + periodo_s2,3,0.14893617021276595,406
curso_obligatorio + no_abierto_siguiente + ocupacion_baja,3,0.14856933235509906,405
no_abierto_siguiente + no_requiere_laboratorio + ocupacion_baja,3,0.14820249449743214,404
bloqueo_medio + sin_riesgo_retraso + zona_alta,3,0.14783565663976522,403
area_ciencias_basicas_y_complementarias + curso_obligatorio + ocupacion_baja,3,0.1471019809244314,401
curso_no_base + ocupacion_baja + sin_recuperacion,3,0.1471019809244314,401
curso_no_base + sin_recuperacion + zona_media,3,0.1467351430667645,400
abierto_siguiente + periodo_s2 + sin_riesgo_retraso,3,0.14636830520909758,399
aprobo + bloqueo_medio + zona_alta,3,0.14636830520909758,399
abierto_siguiente + curso_obligatorio + periodo_s1,3,0.14600146735143066,398
bloqueo_medio + periodo_s1 + zona_media,3,0.14600146735143066,398
no_requiere_laboratorio + ocupacion_media + perdio,3,0.14600146735143066,398
abierto_siguiente + aprobo + zona_media,3,0.14563462949376377,397
area_ciencias_basicas_y_complementarias + curso_obligatorio + semestre_1,3,0.14563462949376377,397
curso_no_base + no_abierto_siguiente + ocupacion_baja,3,0.14563462949376377,397
curso_obligatorio + no_abierto_siguiente + riesgo_retraso,3,0.14563462949376377,397
curso_obligatorio + perdio + riesgo_retraso,3,0.14563462949376377,397
abierto_siguiente + area_ciencias_basicas_y_complementarias + periodo_s1,3,0.14526779163609685,396
area_ciencias_basicas_y_complementarias + bloqueo_medio + ocupacion_baja,3,0.14526779163609685,396
bloqueo_bajo + curso_no_base + no_requiere_laboratorio,3,0.14526779163609685,396
bloqueo_bajo + no_requiere_laboratorio + sin_riesgo_retraso,3,0.14526779163609685,396
curso_base + sin_recuperacion + zona_alta,3,0.144534115920763,394
curso_no_base + curso_obligatorio + zona_media,3,0.14416727806309612,393
aprobo + curso_no_base + ocupacion_media,3,0.1438004402054292,392
area_ciencias_basicas_y_complementarias + no_abierto_siguiente + ocupacion_media,3,0.1438004402054292,392
curso_base + no_requiere_laboratorio + perdio,3,0.1438004402054292,392
curso_base + sin_riesgo_retraso + zona_alta,3,0.14343360234776228,391
no_abierto_siguiente + sin_recuperacion + zona_alta,3,0.14343360234776228,391
periodo_s2 + sin_recuperacion + zona_media,3,0.14343360234776228,391
curso_obligatorio + ocupacion_media + requiere_laboratorio,3,0.14306676449009537,390
aprobo + bloqueo_alto + sin_recuperacion,3,0.14233308877476156,388
curso_no_base + periodo_s1 + sin_recuperacion,3,0.14233308877476156,388
curso_base + curso_obligatorio + zona_alta,3,0.14123257520176083,385
no_abierto_siguiente + sin_riesgo_retraso + zona_alta,3,0.14123257520176083,385
aprobo + curso_base + zona_alta,3,0.1408657373440939,384
aprobo + no_abierto_siguiente + zona_alta,3,0.1408657373440939,384
aprobo + area_ciencias_basicas_y_complementarias + ocupacion_baja,3,0.140498899486427,383
bloqueo_medio + no_requiere_laboratorio + periodo_s2,3,0.140498899486427,383
bloqueo_alto + ocupacion_media + sin_recuperacion,3,0.1401320616287601,382
area_ciencias_basicas_y_complementarias + curso_no_base + zona_media,3,0.13976522377109318,381
bloqueo_bajo + curso_no_base + no_abierto_siguiente,3,0.13939838591342626,380
bloqueo_bajo + no_abierto_siguiente + sin_riesgo_retraso,3,0.13939838591342626,380
curso_no_base + curso_obligatorio + periodo_s1,3,0.13939838591342626,380
area_ciencias_basicas_y_complementarias + no_requiere_laboratorio + perdio,3,0.13903154805575935,379
aprobo + periodo_s2 + zona_media,3,0.13866471019809246,378
aprobo + requiere_laboratorio + sin_recuperacion,3,0.13866471019809246,378
bloqueo_alto + no_requiere_laboratorio + sin_recuperacion,3,0.13866471019809246,378
no_requiere_laboratorio + perdio + zona_media,3,0.13866471019809246,378
curso_no_base + periodo_s2 + sin_riesgo_retraso,3,0.13829787234042554,377
abierto_siguiente + area_ciencias_basicas_y_complementarias + periodo_s2,3,0.13793103448275862,376
aprobo + curso_obligatorio + semestre_3,3,0.13793103448275862,376
aprobo + semestre_3 + sin_riesgo_retraso,3,0.13793103448275862,376
bloqueo_medio + curso_obligatorio + zona_alta,3,0.13793103448275862,376
area_ciencias_basicas_y_complementarias + no_abierto_siguiente + zona_media,3,0.1375641966250917,375
curso_base + ocupacion_media + perdio,3,0.1375641966250917,375
bloqueo_alto + curso_base + zona_media,3,0.1371973587674248,374
bloqueo_alto + curso_obligatorio + zona_media,3,0.1371973587674248,374
bloqueo_medio + requiere_laboratorio + sin_riesgo_retraso,3,0.1368305209097579,373
curso_no_base + no_requiere_laboratorio + ocupacion_baja,3,0.1368305209097579,373
abierto_siguiente + curso_base + periodo_s1,3,0.13609684519442405,371
area_ciencias_basicas_y_complementarias + curso_obligatorio + zona_alta,3,0.13609684519442405,371
curso_base + no_abierto_siguiente + periodo_s1,3,0.13609684519442405,371
semestre_3 + sin_recuperacion + sin_riesgo_retraso,3,0.13609684519442405,371
area_ciencias_basicas_y_complementarias + semestre_1 + sin_riesgo_retraso,3,0.13573000733675716,370
curso_no_base + no_requiere_laboratorio + zona_media,3,0.13573000733675716,370
no_requiere_laboratorio + perdio + sin_recuperacion,3,0.13573000733675716,370
curso_obligatorio + sin_riesgo_retraso + zona_baja,3,0.13536316947909025,369
no_abierto_siguiente + requiere_laboratorio + sin_recuperacion,3,0.13536316947909025,369
curso_obligatorio + recuperacion + sin_riesgo_retraso,3,0.13499633162142333,368
area_ciencias_basicas_y_complementarias + bloqueo_medio + requiere_laboratorio,3,0.1346294937637564,367
area_ciencias_basicas_y_complementarias + curso_no_base + ocupacion_baja,3,0.1346294937637564,367
area_ciencias_basicas_y_complementarias + curso_obligatorio + requiere_laboratorio,3,0.1346294937637564,367
area_ciencias_basicas_y_complementarias + curso_obligatorio + semestre_2,3,0.1346294937637564,367
bloqueo_bajo + no_abierto_siguiente + no_requiere_laboratorio,3,0.13426265590608952,366
abierto_siguiente + bloqueo_medio + zona_media,3,0.1338958180484226,365
no_requiere_laboratorio + ocupacion_media + zona_alta,3,0.1338958180484226,365
ocupacion_media + semestre_4 + sin_riesgo_retraso,3,0.1338958180484226,365
abierto_siguiente + ocupacion_media + periodo_s1,3,0.13352898019075568,364
bloqueo_medio + requiere_laboratorio + sin_recuperacion,3,0.13352898019075568,364
area_ciencias_basicas_y_complementarias + curso_no_base + periodo_s1,3,0.13316214233308876,363
area_ciencias_basicas_y_complementarias + no_requiere_laboratorio + semestre_1,3,0.13316214233308876,363
curso_no_base + no_requiere_laboratorio + periodo_s1,3,0.13316214233308876,363
aprobo + curso_no_base + periodo_s1,3,0.13279530447542187,362
curso_obligatorio + semestre_1 + sin_riesgo_retraso,3,0.13279530447542187,362
area_ciencias_basicas_y_complementarias + periodo_s1 + zona_media,3,0.13242846661775495,361
curso_no_base + no_abierto_siguiente + periodo_s2,3,0.13242846661775495,361
ocupacion_media + periodo_s2 + zona_media,3,0.13242846661775495,361
bloqueo_medio + no_requiere_laboratorio + ocupacion_baja,3,0.13169479090242112,359
abierto_siguiente + no_requiere_laboratorio + periodo_s1,3,0.13132795304475423,358
aprobo + curso_no_base + zona_media,3,0.13132795304475423,358
bloqueo_alto + curso_base + semestre_3,3,0.13132795304475423,358
bloqueo_alto + curso_obligatorio + semestre_3,3,0.13132795304475423,358
curso_base + semestre_3 + sin_riesgo_retraso,3,0.13132795304475423,358
curso_obligatorio + ocupacion_media + recuperacion,3,0.13132795304475423,358
aprobo + no_abierto_siguiente + ocupacion_baja,3,0.1309611151870873,357
area_ciencias_basicas_y_complementarias + bloqueo_alto + curso_base,3,0.1305942773294204,356
area_ciencias_basicas_y_complementarias + bloqueo_alto + curso_obligatorio,3,0.1305942773294204,356
area_ciencias_basicas_y_complementarias + bloqueo_alto + no_requiere_laboratorio,3,0.1305942773294204,356
area_ciencias_basicas_y_complementarias + curso_no_base + ocupacion_media,3,0.1302274394717535,355
bloqueo_medio + curso_base + periodo_s2,3,0.1302274394717535,355
bloqueo_medio + curso_no_base + ocupacion_media,3,0.1302274394717535,355
abierto_siguiente + bloqueo_alto + curso_base,3,0.12986060161408658,354
abierto_siguiente + bloqueo_alto + curso_obligatorio,3,0.12986060161408658,354
abierto_siguiente + bloqueo_alto + no_requiere_laboratorio,3,0.12986060161408658,354
abierto_siguiente + bloqueo_alto + sin_riesgo_retraso,3,0.12986060161408658,354
curso_base + curso_obligatorio + recuperacion,3,0.12949376375641966,353
curso_base + semestre_4 + sin_riesgo_retraso,3,0.12949376375641966,353
curso_obligatorio + semestre_4 + sin_riesgo_retraso,3,0.12949376375641966,353
no_requiere_laboratorio + perdio + sin_riesgo_retraso,3,0.12949376375641966,353
abierto_siguiente + curso_obligatorio + periodo_s2,3,0.12912692589875274,352
curso_base + curso_obligatorio + requiere_laboratorio,3,0.12912692589875274,352
curso_obligatorio + no_requiere_laboratorio + recuperacion,3,0.12912692589875274,352
curso_obligatorio + no_requiere_laboratorio + semestre_1,3,0.12912692589875274,352
curso_obligatorio + requiere_laboratorio + zona_media,3,0.12912692589875274,352
curso_obligatorio + ocupacion_media + semestre_3,3,0.12876008804108585,351
curso_obligatorio + ocupacion_media + zona_baja,3,0.12802641232575201,349
no_abierto_siguiente + periodo_s2 + zona_media,3,0.12802641232575201,349
ocupacion_baja + sin_riesgo_retraso + zona_media,3,0.1276595744680851,348
area_ciencias_basicas_y_complementarias + no_requiere_laboratorio + zona_alta,3,0.1272927366104182,347
area_ciencias_basicas_y_complementarias + perdio + sin_riesgo_retraso,3,0.1272927366104182,347
no_abierto_siguiente + ocupacion_media + periodo_s2,3,0.1272927366104182,347
semestre_4 + sin_recuperacion + sin_riesgo_retraso,3,0.1272927366104182,347
aprobo + bloqueo_medio + ocupacion_baja,3,0.1269258987527513,346
area_ciencias_basicas_y_complementarias + curso_base + periodo_s2,3,0.1269258987527513,346
area_ciencias_basicas_y_complementarias + periodo_s2 + zona_media,3,0.12655906089508437,345
curso_base + curso_obligatorio + zona_baja,3,0.12655906089508437,345
curso_base + semestre_3 + sin_recuperacion,3,0.12655906089508437,345
curso_obligatorio + perdio + sin_riesgo_retraso,3,0.12619222303741745,344
aprobo + bloqueo_alto + ocupacion_media,3,0.12545854732208364,342
area_ciencias_basicas_y_complementarias + bloqueo_medio + semestre_1,3,0.12545854732208364,342
curso_base + periodo_s2 + zona_media,3,0.12545854732208364,342
curso_no_base + curso_obligatorio + requiere_laboratorio,3,0.12545854732208364,342
aprobo + curso_no_base + ocupacion_baja,3,0.12509170946441672,341
no_requiere_laboratorio + semestre_1 + sin_riesgo_retraso,3,0.12509170946441672,341
curso_obligatorio + no_abierto_siguiente + recuperacion,3,0.12472487160674982,340
no_requiere_laboratorio + ocupacion_baja + zona_media,3,0.12472487160674982,340
area_ciencias_basicas_y_complementarias + bloqueo_alto + sin_riesgo_retraso,3,0.1243580337490829,339
curso_no_base + curso_obligatorio + ocupacion_baja,3,0.123991195891416,338
curso_obligatorio + recuperacion + zona_media,3,0.123991195891416,338
aprobo + semestre_4 + sin_riesgo_retraso,3,0.12362435803374908,337
curso_obligatorio + no_abierto_siguiente + zona_alta,3,0.12362435803374908,337
curso_base + ocupacion_media + semestre_4,3,0.12325752017608217,336
curso_obligatorio + ocupacion_media + semestre_4,3,0.12325752017608217,336
no_abierto_siguiente + no_requiere_laboratorio + perdio,3,0.12325752017608217,336
area_ciencias_basicas_y_complementarias + curso_base + periodo_s1,3,0.12289068231841525,335
bloqueo_medio + no_abierto_siguiente + periodo_s2,3,0.12252384446074835,334
bloqueo_medio + ocupacion_media + perdio,3,0.12215700660308144,333
abierto_siguiente + curso_base + periodo_s2,3,0.12179016874541453,332
aprobo + bloqueo_alto + no_requiere_laboratorio,3,0.12179016874541453,332
bloqueo_medio + no_requiere_laboratorio + perdio,3,0.12179016874541453,332
curso_no_base + curso_obligatorio + periodo_s2,3,0.12179016874541453,332
curso_obligatorio + no_requiere_laboratorio + zona_baja,3,0.12179016874541453,332
area_ciencias_basicas_y_complementarias + semestre_1 + sin_recuperacion,3,0.12142333088774762,331
bloqueo_medio + curso_obligatorio + semestre_1,3,0.12142333088774762,331
area_ciencias_basicas_y_complementarias + bloqueo_alto + ocupacion_media,3,0.1210564930300807,330
curso_base + perdio + sin_recuperacion,3,0.1210564930300807,330
bloqueo_alto + curso_base + no_abierto_siguiente,3,0.1206896551724138,329
bloqueo_alto + curso_obligatorio + no_abierto_siguiente,3,0.1206896551724138,329
no_abierto_siguiente + requiere_laboratorio + sin_riesgo_retraso,3,0.1206896551724138,329
abierto_siguiente + bloqueo_alto + ocupacion_media,3,0.12032281731474688,328
area_ciencias_de_la_computacion + curso_obligatorio + no_abierto_siguiente,3,0.12032281731474688,328
bloqueo_medio + curso_no_base + requiere_laboratorio,3,0.12032281731474688,328
bloqueo_medio + ocupacion_media + requiere_laboratorio,3,0.12032281731474688,328
curso_base + no_requiere_laboratorio + zona_alta,3,0.12032281731474688,328
bloqueo_bajo + curso_no_base + sin_recuperacion,3,0.11995597945707998,327
bloqueo_bajo + sin_recuperacion + sin_riesgo_retraso,3,0.11995597945707998,327
ocupacion_media + perdio + sin_recuperacion,3,0.11995597945707998,327
abierto_siguiente + periodo_s1 + sin_recuperacion,3,0.11958914159941306,326
area_ciencias_basicas_y_complementarias + ocupacion_media + perdio,3,0.11958914159941306,326
bloqueo_medio + periodo_s2 + zona_media,3,0.11958914159941306,326
curso_base + perdio + zona_media,3,0.11958914159941306,326
aprobo + no_abierto_siguiente + requiere_laboratorio,3,0.11922230374174615,325
curso_no_base + periodo_s2 + sin_recuperacion,3,0.11922230374174615,325
abierto_siguiente + no_requiere_laboratorio + periodo_s2,3,0.11885546588407923,324
curso_obligatorio + sin_recuperacion + zona_baja,3,0.11885546588407923,324
ocupacion_baja + sin_recuperacion + zona_media,3,0.11885546588407923,324
area_ciencias_basicas_y_complementarias + no_abierto_siguiente + ocupacion_baja,3,0.1177549523110785,321
bloqueo_medio + curso_obligatorio + zona_baja,3,0.1177549523110785,321
curso_no_base + no_requiere_laboratorio + ocupacion_media,3,0.1177549523110785,321
abierto_siguiente + aprobo + periodo_s1,3,0.11738811445341159,320
area_ciencias_basicas_y_complementarias + curso_obligatorio + semestre_3,3,0.11738811445341159,320
area_ciencias_basicas_y_complementarias + perdio + sin_recuperacion,3,0.11738811445341159,320
curso_obligatorio + perdio + periodo_s1,3,0.11738811445341159,320
curso_obligatorio + semestre_1 + sin_recuperacion,3,0.11738811445341159,320
area_ciencias_basicas_y_complementarias + bloqueo_medio + perdio,3,0.11702127659574468,319
curso_obligatorio + no_abierto_siguiente + zona_baja,3,0.11702127659574468,319
curso_obligatorio + semestre_3 + zona_media,3,0.11702127659574468,319
no_abierto_siguiente + perdio + zona_media,3,0.11702127659574468,319
no_requiere_laboratorio + recuperacion + sin_riesgo_retraso,3,0.11702127659574468,319
ocupacion_media + semestre_4 + sin_recuperacion,3,0.11702127659574468,319
aprobo + semestre_3 + sin_recuperacion,3,0.11665443873807776,318
curso_base + semestre_4 + sin_recuperacion,3,0.11665443873807776,318
curso_obligatorio + ocupacion_baja + zona_media,3,0.11665443873807776,318
curso_obligatorio + semestre_4 + sin_recuperacion,3,0.11665443873807776,318
ocupacion_media + perdio + zona_media,3,0.11665443873807776,318
ocupacion_media + semestre_3 + sin_riesgo_retraso,3,0.11665443873807776,318
bloqueo_medio + curso_no_base + zona_media,3,0.11628760088041086,317
curso_no_base + ocupacion_media + periodo_s1,3,0.11628760088041086,317
curso_obligatorio + periodo_s2 + requiere_laboratorio,3,0.11628760088041086,317
bloqueo_bajo + no_requiere_laboratorio + sin_recuperacion,3,0.11592076302274394,316
bloqueo_medio + curso_obligatorio + recuperacion,3,0.11592076302274394,316
perdio + sin_recuperacion + zona_media,3,0.11555392516507704,315
abierto_siguiente + area_ciencias_basicas_y_complementarias + bloqueo_alto,3,0.11518708730741012,314
abierto_siguiente + ocupacion_media + periodo_s2,3,0.11518708730741012,314
aprobo + bloqueo_medio + requiere_laboratorio,3,0.11518708730741012,314
bloqueo_medio + curso_no_base + periodo_s1,3,0.11518708730741012,314
bloqueo_alto + curso_base + periodo_s1,3,0.1144534115920763,312
bloqueo_alto + curso_obligatorio + periodo_s1,3,0.1144534115920763,312
area_ciencias_basicas_y_complementarias + ocupacion_media + semestre_2,3,0.11408657373440939,311
area_desarrollo_de_software + curso_obligatorio + no_abierto_siguiente,3,0.11408657373440939,311
curso_obligatorio + ocupacion_media + semestre_2,3,0.11408657373440939,311
no_requiere_laboratorio + sin_riesgo_retraso + zona_baja,3,0.11408657373440939,311
ocupacion_media + requiere_laboratorio + sin_riesgo_retraso,3,0.11408657373440939,311
area_ciencias_basicas_y_complementarias + semestre_2 + sin_riesgo_retraso,3,0.11371973587674249,310
no_abierto_siguiente + perdio + sin_recuperacion,3,0.11371973587674249,310
abierto_siguiente + perdio + sin_riesgo_retraso,3,0.11298606016140866,308
area_ciencias_basicas_y_complementarias + requiere_laboratorio + sin_riesgo_retraso,3,0.11298606016140866,308
bloqueo_medio + perdio + sin_recuperacion,3,0.11298606016140866,308
semestre_1 + sin_recuperacion + sin_riesgo_retraso,3,0.11298606016140866,308
aprobo + curso_no_base + periodo_s2,3,0.11261922230374175,307
area_ciencias_basicas_y_complementarias + semestre_4 + sin_riesgo_retraso,3,0.11261922230374175,307
bloqueo_medio + curso_base + semestre_4,3,0.11225238444607484,306
bloqueo_medio + curso_obligatorio + semestre_4,3,0.11225238444607484,306
curso_base + no_requiere_laboratorio + semestre_3,3,0.11225238444607484,306
curso_obligatorio + no_requiere_laboratorio + semestre_3,3,0.11225238444607484,306
periodo_s1 + sin_recuperacion + zona_alta,3,0.11188554658840792,305
area_ciencias_basicas_y_complementarias + semestre_3 + sin_riesgo_retraso,3,0.11151870873074102,304
bloqueo_medio + semestre_1 + sin_riesgo_retraso,3,0.11151870873074102,304
curso_base + ocupacion_media + zona_alta,3,0.11151870873074102,304
curso_no_obligatorio + no_requiere_laboratorio + sin_riesgo_retraso,3,0.11151870873074102,304
aprobo + curso_base + semestre_3,3,0.1111518708730741,303
bloqueo_alto + sin_riesgo_retraso + zona_media,3,0.1111518708730741,303
area_ciencias_basicas_y_complementarias + no_abierto_siguiente + periodo_s1,3,0.1107850330154072,302
bloqueo_medio + no_abierto_siguiente + ocupacion_baja,3,0.1107850330154072,302
curso_obligatorio + periodo_s1 + semestre_3,3,0.1107850330154072,302
periodo_s1 + sin_riesgo_retraso + zona_alta,3,0.1107850330154072,302
bloqueo_bajo + no_abierto_siguiente + sin_recuperacion,3,0.11041819515774028,301
bloqueo_medio + curso_base + perdio,3,0.11041819515774028,301
curso_obligatorio + semestre_2 + sin_riesgo_retraso,3,0.11041819515774028,301
bloqueo_medio + perdio + zona_media,3,0.11005135730007337,300
abierto_siguiente + periodo_s2 + sin_recuperacion,3,0.10968451944240645,299
aprobo + periodo_s1 + zona_alta,3,0.10931768158473955,298
area_ciencias_basicas_y_complementarias + curso_no_obligatorio + no_requiere_laboratorio,3,0.10931768158473955,298
area_ciencias_basicas_y_complementarias + perdio + zona_media,3,0.10931768158473955,298
area_ciencias_basicas_y_complementarias + semestre_2 + sin_recuperacion,3,0.10931768158473955,298
bloqueo_medio + curso_no_base + no_requiere_laboratorio,3,0.10931768158473955,298
curso_obligatorio + periodo_s1 + requiere_laboratorio,3,0.10931768158473955,298
no_requiere_laboratorio + semestre_1 + sin_recuperacion,3,0.10931768158473955,298
bloqueo_medio + no_requiere_laboratorio + semestre_1,3,0.10895084372707263,297
ocupacion_media + recuperacion + sin_riesgo_retraso,3,0.10895084372707263,297
area_ciencias_basicas_y_complementarias + ocupacion_media + zona_alta,3,0.10858400586940573,296
no_abierto_siguiente + ocupacion_media + perdio,3,0.1082171680117388,295
no_requiere_laboratorio + ocupacion_media + recuperacion,3,0.1082171680117388,295
ocupacion_media + requiere_laboratorio + sin_recuperacion,3,0.1082171680117388,295
area_ciencias_basicas_y_complementarias + curso_obligatorio + zona_baja,3,0.1078503301540719,294
area_ciencias_basicas_y_complementarias + ocupacion_baja + zona_media,3,0.1078503301540719,294
area_desarrollo_de_software + curso_base + curso_obligatorio,3,0.1078503301540719,294
abierto_siguiente + aprobo + periodo_s2,3,0.10748349229640498,293
aprobo + bloqueo_bajo + curso_no_base,3,0.10748349229640498,293
aprobo + bloqueo_bajo + sin_riesgo_retraso,3,0.10748349229640498,293
aprobo + semestre_4 + sin_recuperacion,3,0.10711665443873808,292
area_ciencias_basicas_y_complementarias + bloqueo_alto + sin_recuperacion,3,0.10711665443873808,292
bloqueo_medio + no_requiere_laboratorio + zona_alta,3,0.10711665443873808,292
curso_obligatorio + perdio + recuperacion,3,0.10711665443873808,292
curso_obligatorio + semestre_2 + sin_recuperacion,3,0.10674981658107116,291
area_ciencias_basicas_y_complementarias + requiere_laboratorio + sin_recuperacion,3,0.10638297872340426,290
bloqueo_medio + no_abierto_siguiente + perdio,3,0.10638297872340426,290
bloqueo_medio + no_abierto_siguiente + riesgo_retraso,3,0.10638297872340426,290
bloqueo_medio + perdio + riesgo_retraso,3,0.10638297872340426,290
no_abierto_siguiente + no_requiere_laboratorio + zona_alta,3,0.10601614086573734,289
aprobo + ocupacion_media + semestre_4,3,0.10564930300807043,288
area_ciencias_basicas_y_complementarias + curso_base + perdio,3,0.10564930300807043,288
bloqueo_alto + semestre_3 + sin_riesgo_retraso,3,0.10528246515040351,287
curso_base + no_abierto_siguiente + periodo_s2,3,0.10528246515040351,287
no_requiere_laboratorio + semestre_4 + sin_riesgo_retraso,3,0.10528246515040351,287
ocupacion_baja + periodo_s2 + sin_riesgo_retraso,3,0.10528246515040351,287
aprobo + area_ciencias_basicas_y_complementarias + semestre_1,3,0.10491562729273661,286
aprobo + semestre_1 + sin_riesgo_retraso,3,0.10491562729273661,286
area_ciencias_basicas_y_complementarias + sin_riesgo_retraso + zona_baja,3,0.10491562729273661,286
area_metodologia_de_sistemas + curso_obligatorio + no_requiere_laboratorio,3,0.1045487894350697,285
area_ciencias_basicas_y_complementarias + curso_no_obligatorio + sin_riesgo_retraso,3,0.10418195157740279,284
abierto_siguiente + curso_obligatorio + perdio,3,0.10381511371973588,283
aprobo + bloqueo_bajo + no_requiere_laboratorio,3,0.10381511371973588,283
bloqueo_medio + no_abierto_siguiente + requiere_laboratorio,3,0.10381511371973588,283
bloqueo_medio + semestre_1 + sin_recuperacion,3,0.10381511371973588,283
abierto_siguiente + area_ciencias_basicas_y_complementarias + perdio,3,0.10344827586206896,282
abierto_siguiente + area_ciencias_basicas_y_complementarias + semestre_3,3,0.10344827586206896,282
abierto_siguiente + bloqueo_alto + sin_recuperacion,3,0.10344827586206896,282
abierto_siguiente + curso_obligatorio + semestre_3,3,0.10344827586206896,282
abierto_siguiente + semestre_3 + sin_riesgo_retraso,3,0.10344827586206896,282
curso_obligatorio + periodo_s1 + recuperacion,3,0.10344827586206896,282
ocupacion_media + sin_riesgo_retraso + zona_baja,3,0.10308143800440206,281
area_ciencias_basicas_y_complementarias + bloqueo_medio + zona_alta,3,0.10271460014673514,280
curso_base + ocupacion_media + semestre_3,3,0.10271460014673514,280
curso_obligatorio + no_abierto_siguiente + semestre_3,3,0.10271460014673514,280
no_requiere_laboratorio + ocupacion_media + semestre_3,3,0.10271460014673514,280
aprobo + curso_base + semestre_4,3,0.10234776228906824,279
aprobo + curso_obligatorio + semestre_4,3,0.10234776228906824,279
aprobo + curso_obligatorio + semestre_1,3,0.10198092443140132,278
no_abierto_siguiente + ocupacion_baja + zona_media,3,0.10198092443140132,278
ocupacion_media + perdio + sin_riesgo_retraso,3,0.10198092443140132,278
abierto_siguiente + sin_recuperacion + zona_alta,3,0.10161408657373441,277
abierto_siguiente + sin_riesgo_retraso + zona_alta,3,0.10161408657373441,277
bloqueo_medio + ocupacion_media + zona_alta,3,0.10161408657373441,277
sin_recuperacion + sin_riesgo_retraso + zona_baja,3,0.10161408657373441,277
area_desarrollo_de_software + curso_base + no_abierto_siguiente,3,0.1012472487160675,276
bloqueo_medio + curso_obligatorio + riesgo_retraso,3,0.1012472487160675,276
curso_obligatorio + perdio + zona_baja,3,0.1012472487160675,276
ocupacion_media + semestre_3 + sin_recuperacion,3,0.1012472487160675,276
area_ciencias_basicas_y_complementarias + curso_no_base + periodo_s2,3,0.10088041085840059,275
curso_no_base + sin_recuperacion + zona_alta,3,0.10051357300073367,274
aprobo + area_ciencias_basicas_y_complementarias + semestre_2,3,0.10014673514306677,273
aprobo + semestre_2 + sin_riesgo_retraso,3,0.10014673514306677,273
area_ciencias_de_la_computacion + curso_obligatorio + ocupacion_media,3,0.10014673514306677,273
area_ciencias_de_la_computacion + no_abierto_siguiente + ocupacion_media,3,0.10014673514306677,273
curso_no_base + ocupacion_media + zona_media,3,0.10014673514306677,273
curso_obligatorio + perdio + periodo_s2,3,0.10014673514306677,273
no_requiere_laboratorio + semestre_3 + sin_riesgo_retraso,3,0.10014673514306677,273
recuperacion + sin_riesgo_retraso + zona_media,3,0.10014673514306677,273
